imdbid, kaggleid
tt1706620,110415
tt0070861,37129
tt0086723,20894
tt0060584,20878
tt1568816,69278
tt2325719,121691
tt0099401,58899
tt0090930,40342
tt0066221,139718
tt2345567,166271
tt0077233,42213
tt2166616,158990
tt1292569,27190
tt0104101,430985
tt0101741,154226
tt0087373,37168
tt2458106,180894
tt0088701,144231
tt0817307,21138
tt0078058,11367
tt1128071,39055
tt3415676,245226
tt2062575,142487
tt2258233,95383
tt0080764,67737
tt2836166,194188
tt0137427,54861
tt1879030,86331
tt2325741,103742
tt1906329,83869
tt1560671,74626
tt0080530,11039
tt1657284,62989
tt1623765,78362
tt0845439,43766
tt1663143,82679
tt1384927,91551
tt1670388,85469
tt1083448,79113
tt2987732,233063
tt2421234,289336
tt0068692,222413
tt1686053,69353
tt1664971,189803
tt1282152,118778
tt2389120,420743
tt2669832,388182
tt0342771,5995
tt3421186,246314
tt2325909,203060
tt1907628,130233
tt2147550,130694
tt2325717,117467
tt0184197,52477
tt3104078,210842
tt2570738,176085
tt2419284,174358
tt2357790,228407
tt2173366,398452
tt3194532,229974
tt2101473,169881
tt1247667,27584
tt0008950,174928
tt0104362,37420
tt2513616,199782
tt0073138,28323
tt0177511,328069
tt1874522,253988
tt2352230,214139
tt0985680,25583
tt1954315,186929
tt2374196,224950
tt1669698,58515
tt0082835,46445
tt0093543,14499
tt0186725,54277
tt0066572,149725
tt1592530,163795
tt2208272,128151
tt2182209,127866
tt0124621,100812
tt2572632,225747
tt1427298,185267
tt0079117,28981
tt2025667,119278
tt1091666,8213
tt0337610,25707
tt0075647,328631
tt2088871,211233
tt2091318,84283
tt1429432,69406
tt1356790,171910
tt1661382,64807
tt3165608,229296
tt0422091,17478
tt3011874,230864
tt1341746,72123
tt1942989,171698
tt0465657,13194
tt1421383,35076
tt1201658,30077
tt0982913,259311
tt2281095,252385
tt2369396,209504
tt0248965,53500
tt3311384,240629
tt2317524,195269
tt0162503,35718
tt0069536,58061
tt2072236,265111
tt1311060,115283
tt1509788,159024
tt0106743,84152
tt0099462,66469
tt0988086,44432
tt2473682,227348
tt1714915,152603
tt0067249,101740
tt0025189,170309
tt0307538,32616
tt1176095,36671
tt0076706,81462
tt0110420,13632
tt1814930,76127
tt1081731,267219
tt0073034,183654
tt0061580,257618
tt0282178,31013
tt0097260,41932
tt0484360,54229
tt0119204,83678
tt0400201,15826
tt0082461,40593
tt0068704,37488
tt0065163,42329
tt0059887,72091
tt1941541,158232
tt2350496,191714
tt1776222,114718
tt0020094,48734
tt0168922,143777
tt0112998,124409
tt0109760,53061
tt0446463,14432
tt0053306,199177
tt1833843,107445
tt2113683,124623
tt0382721,39516
tt0080711,40034
tt2707858,245775
tt1135083,53389
tt0290916,8434
tt0271984,206183
tt1847548,122796
tt0099103,317246
tt1700845,111473
tt2295196,204810
tt2263944,126963
tt1774358,136735
tt1634003,153158
tt1107812,56965
tt2325002,243531
tt1305131,290075
tt0092734,292062
tt0061081,95410
tt0026409,54773
tt0026137,120497
tt0040342,95504
tt2331143,177945
tt2058107,127560
tt1844770,83896
tt0047220,277809
tt1758595,118289
tt1618445,109391
tt2309021,159128
tt0142244,39102
tt0452029,79690
tt0025132,150249
tt0124578,94747
tt0029989,89581
tt0039595,90966
tt0101970,170399
tt0388377,24671
tt1391116,96944
tt2315200,190880
tt2370224,173467
tt0022409,193638
tt0062373,4949
tt1024188,110992
tt0346039,27093
tt3155604,225235
tt3218680,245170
tt0311926,16076
tt0417046,33114
tt1292039,63206
tt0097335,71847
tt0113935,152206
tt2459100,173480
tt1937118,206408
tt2395385,176068
tt2112206,168806
tt0142250,39148
tt0861730,73554
tt0285104,38189
tt1279185,145059
tt1623777,63954
tt2288005,113594
tt0037505,60140
tt1999141,75507
tt1113810,303296
tt1850419,110391
tt0416960,75404
tt0049453,173340
tt0069117,256122
tt1844643,121498
tt2355540,159002
tt2236182,140174
tt3091552,211024
tt0116497,164278
tt1801123,126749
tt1408253,168530
tt0023327,84971
tt1736552,81867
tt0206179,20305
tt1205537,137094
tt1840309,157350
tt1094249,6418
tt0111170,31334
tt0086357,15494
tt2304953,240916
tt0322526,54642
tt1946269,91052
tt2707848,221667
tt0084540,51259
tt2842128,182972
tt0025725,95943
tt2486682,159037
tt1723642,102207
tt0099557,52395
tt0082367,91817
tt2752758,79316
tt3019694,242661
tt2673812,163875
tt0403539,81600
tt0491145,19551
tt0135037,31769
tt0050152,91380
tt0113063,2442
tt0058403,29403
tt2397489,101352
tt0367232,55922
tt1930294,84178
tt0099578,41374
tt1793239,59145
tt2201034,149206
tt0481522,10958
tt0035807,118011
tt0038780,26657
tt0217363,135855
tt0371530,88293
tt1540741,159932
tt0782700,28062
tt0198837,21072
tt0356922,37351
tt0056636,33998
tt0024360,39311
tt0022635,161315
tt0296625,249072
tt0162556,61663
tt1504403,56906
tt1327599,31780
tt0052382,164353
tt0249259,255576
tt0177293,297560
tt0135509,266549
tt2248944,134096
tt1876330,138977
tt0069808,109259
tt0404011,89445
tt0445972,75020
tt2296697,156965
tt1734067,71622
tt0387541,11188
tt1464191,177047
tt0135520,331958
tt0135673,288526
tt0106946,53063
tt0965484,72872
tt2297063,174344
tt0953404,25003
tt0439574,60976
tt0985119,52150
tt1844633,78308
tt0029695,114638
tt3060952,217993
tt0063000,34131
tt2328549,174671
tt2094890,157384
tt2078586,136727
tt1592521,56647
tt2178470,185008
tt2936174,199423
tt1094661,24475
tt1386654,215991
tt0458375,21073
tt0079808,11765
tt2385027,104710
tt0399854,92834
tt0029594,126783
tt1588342,92647
tt2514894,173465
tt0059958,19199
tt1816518,126319
tt0048814,111421
tt0200138,57680
tt1226334,72465
tt1302559,69746
tt0027908,114888
tt0192718,104086
tt2513092,222911
tt1757800,250769
tt2222206,184846
tt1510926,84690
tt0130236,65374
tt0217679,36075
tt0104309,117773
tt0106980,78239
tt0446370,76268
tt1414368,100409
tt0086345,7269
tt2011276,207769
tt1714833,137968
tt0089478,358076
tt0062645,12758
tt0014672,104067
tt2186812,173185
tt1733679,81657
tt0073620,42262
tt0070068,42456
tt2654360,180383
tt1188992,29007
tt1347508,22264
tt0021632,96482
tt0099090,218689
tt0082425,107430
tt0082440,95093
tt1418377,100241
tt2488310,378240
tt1587157,72013
tt0051638,44969
tt0050143,44693
tt0267659,143973
tt0995832,54102
tt0109893,208529
tt0140627,253077
tt1609479,157099
tt0371954,37947
tt0930072,48397
tt2316411,181886
tt1754506,72767
tt1109523,127687
tt2142055,107203
tt0112304,112575
tt0120307,216369
tt2309224,171540
tt2586000,164328
tt1074194,37564
tt1552197,54312
tt1347521,27960
tt0033477,33031
tt0457290,30123
tt2852458,186992
tt1967545,130150
tt2427892,184352
tt2402623,136437
tt1625150,100898
tt1186373,15359
tt3074694,236399
tt0020439,128006
tt0408199,33280
tt0470023,17940
tt0785002,2180
tt0077241,100063
tt0445800,21435
tt0068673,90728
tt0138104,86221
tt0116446,36299
tt0095256,59744
tt0119244,281556
tt1981107,157841
tt2407712,271009
tt0093345,295841
tt0115647,45266
tt1054115,11927
tt0087903,19400
tt0085627,40352
tt1726861,59118
tt0074216,46136
tt2293750,242033
tt0021576,47831
tt0210843,44516
tt1827528,79919
tt2191861,118761
tt2325989,177888
tt0127919,66892
tt3183716,234155
tt0022873,170234
tt0062518,54278
tt0063834,54279
tt0064360,26947
tt2425486,160068
tt0314390,60025
tt1208647,14028
tt0219430,137748
tt0023794,104211
tt0043335,144121
tt2177771,152760
tt1855236,150093
tt1490017,137106
tt0025965,32996
tt0022119,106573
tt2339351,136582
tt2063008,97794
tt1234721,97020
tt0117547,58427
tt2172985,209247
tt0021282,99608
tt1535432,91101
tt0046770,83665
tt0042242,61501
tt2382009,249397
tt1957945,83564
tt2230434,118513
tt0088193,133018
tt0114565,133021
tt0090631,45930
tt1109574,137566
tt0291400,2594
tt3479540,253445
tt0139673,343435
tt0380798,24685
tt0478548,49729
tt1412442,75090
tt0044417,43191
tt0037539,42325
tt1800671,87293
tt2207072,219318
tt2731434,172890
tt0065850,87358
tt0112990,106828
tt3057718,239155
tt1545660,74461
tt0171725,20756
tt0339385,16032
tt0072263,4883
tt1322930,27952
tt0981352,52147
tt0015152,190341
tt2489734,174688
tt1690389,103717
tt0405280,205384
tt1742334,144336
tt2204340,120143
tt3462892,258126
tt1285241,41109
tt0119861,25519
tt0117315,47100
tt1856053,141614
tt0796232,17794
tt0054481,422906
tt0342180,45115
tt0071212,33801
tt1111313,56441
tt1839590,146490
tt2402200,140873
tt0458413,141043
tt3092076,246320
tt2406252,197082
tt0080486,84362
tt3020226,232898
tt1776143,67793
tt0024514,122435
tt1067765,143049
tt1878942,99367
tt0089206,37585
tt2333804,157834
tt2318092,226857
tt1837709,137321
tt2378884,192345
tt2299206,210913
tt1763316,83727
tt2360880,71203
tt0054343,43042
tt0081242,206822
tt0073168,40435
tt1320378,172120
tt3184096,232731
tt0169606,117426
tt0093383,158517
tt0032247,31445
tt0049007,81699
tt1738340,370353
tt1937133,146375
tt2382396,157847
tt0088133,31295
tt0105744,12124
tt0400647,32547
tt1002581,219931
tt0286727,162987
tt0421045,33563
tt0488962,39341
tt2316465,114575
tt0045556,102597
tt1380784,43700
tt0490170,20493
tt2363471,133441
tt1559038,103732
tt1679227,237692
tt0204714,418029
tt0085141,71055
tt2511428,210047
tt0328955,17684
tt1236397,30127
tt1978532,249923
tt0467923,60160
tt1891769,98162
tt2072045,142573
tt1563712,83401
tt0821638,13470
tt0109271,79869
tt0463953,14872
tt0046059,355515
tt0053558,359195
tt0871425,218277
tt1815717,212721
tt2369127,103875
tt0079820,22504
tt2655788,182246
tt2062602,92850
tt1566591,41639
tt1826590,222899
tt2278388,120467
tt2390237,201086
tt2708254,201550
tt2073520,84319
tt2294679,102862
tt2442466,141635
tt3469910,255756
tt3469964,256106
tt1673734,233470
tt3290276,253046
tt1349482,21474
tt0076674,142984
tt0901686,13934
tt1134859,13061
tt1537759,24589
tt1821449,83573
tt1351784,41445
tt2195498,125680
tt0473697,33817
tt2386922,137646
tt0200310,48707
tt0078797,4494
tt0076452,86814
tt2852406,187028
tt2980794,252841
tt1735200,77458
tt0118989,266333
tt3421514,248507
tt2333598,127847
tt2442502,204765
tt2354181,183836
tt2039345,220286
tt0409866,294709
tt0199444,295355
tt0199445,329740
tt0016672,172913
tt1800246,225565
tt2113075,158908
tt0816692,157336
tt2234451,159937
tt2340784,179146
tt0841993,24417
tt1540767,160070
tt0183892,220724
tt0074153,67657
tt0150488,145926
tt0001105,77133
tt3386954,254065
tt2784462,191515
tt0055146,153652
tt0377515,21580
tt1600656,32930
tt0369281,19325
tt0053583,133715
tt2172934,192102
tt1744612,263937
tt1345444,111481
tt2193265,205724
tt2024469,225574
tt1951216,158914
tt0387658,21379
tt0471588,18224
tt1407052,85444
tt0075386,95243
tt0878647,24756
tt1190867,70798
tt2165859,159095
tt2206354,117375
tt1787067,156284
tt1509268,86381
tt2671600,254464
tt2236054,199818
tt1999987,158907
tt2591814,198375
tt1992193,159152
tt0997184,83214
tt0010281,48263
tt0041115,100632
tt0021649,156415
tt0047872,266373
tt1473345,22259
tt1477835,52817
tt1072754,79073
tt0036882,10574
tt0066485,90517
tt0187501,201414
tt1253863,53182
tt1691154,87587
tt0046683,108668
tt0067634,88583
tt0105388,51581
tt1343712,23527
tt1385956,202141
tt0054001,55398
tt0041127,121074
tt0032256,121695
tt0041181,41552
tt1479269,49001
tt2275656,257155
tt1508955,87017
tt2281159,204349
tt2212008,242076
tt0065656,47459
tt2213054,168245
tt1744776,47626
tt0090793,19492
tt2207519,149862
tt0061429,37316
tt2910274,248774
tt2389182,175291
tt1046894,255577
tt0081558,121015
tt0066469,121113
tt2438644,196024
tt1650516,80837
tt1946310,191566
tt2312262,222671
tt0476969,37646
tt2315152,128246
tt0953382,21788
tt2823088,241968
tt2350892,256731
tt0459744,45384
tt0052104,43135
tt1194610,20626
tt1179259,167983
tt1951090,79893
tt2027178,73624
tt0074575,79194
tt2151915,200145
tt0071438,184578
tt1575539,56743
tt0036316,148044
tt0044426,120509
tt0069795,3162
tt0361399,24775
tt0390450,20695
tt1592247,74579
tt0864835,82703
tt1441395,97370
tt2369135,136797
tt2355495,242042
tt0443072,38049
tt1943873,118769
tt2771372,177494
tt0104147,40346
tt2290075,109404
tt0065686,68827
tt2315226,182827
tt0974077,64047
tt0100661,74343
tt1132474,8064
tt2170299,209403
tt3210686,235260
tt1703232,94331
tt0480268,24202
tt0135166,238972
tt0287936,116894
tt0036651,145995
tt0783550,159464
tt1754795,68713
tt0056628,144728
tt0065187,144724
tt1311717,47771
tt0093754,96920
tt1990217,115821
tt1571243,58767
tt2268617,83201
tt1564916,62156
tt3034258,228202
tt2464018,203217
tt1477675,54597
tt2359002,184323
tt0039251,39853
tt2609222,209355
tt2409302,134350
tt2955316,236737
tt0067801,118915
tt0078238,116760
tt0080903,39293
tt1153698,101242
tt2289538,157690
tt1029161,55825
tt1552624,72962
tt2054790,186971
tt2196017,199740
tt2476090,214250
tt0074962,86133
tt0080116,46460
tt0073131,31950
tt3145026,249726
tt1390398,164184
tt0029926,160162
tt0022700,4111
tt0053802,85620
tt2668134,192577
tt2524822,394403
tt0038492,26286
tt0067224,45007
tt0013201,22592
tt0077373,31214
tt0020247,109891
tt1327820,25541
tt0083242,80992
tt2969776,248390
tt0076776,71996
tt0073878,39211
tt1063056,16167
tt0305633,62709
tt1161404,47194
tt0096952,42552
tt1843866,100402
tt2369205,168399
tt1787767,114172
tt2521724,180420
tt2567712,209276
tt1815776,195022
tt2078599,128113
tt2140141,119685
tt0960730,226247
tt1959490,86834
tt1821658,227783
tt3482378,257346
tt3146360,204668
tt1240899,214418
tt2077703,203715
tt2626102,256628
tt0060660,151043
tt1212451,19501
tt2178935,110381
tt0073219,38080
tt1741542,56415
tt3106846,215031
tt2504404,191104
tt0078488,42216
tt0072201,27196
tt0064393,29290
tt0023817,4112
tt2737310,173455
tt2308971,233841
tt1308756,102855
tt1398949,63143
tt0112534,373745
tt1153546,12685
tt0076512,112731
tt0075229,42551
tt0079753,1732
tt0102007,49396
tt0018618,142159
tt0306892,5494
tt1701995,70993
tt1854568,99119
tt0896036,17456
tt0303732,103971
tt0076306,68123
tt2192882,233917
tt0067870,65674
tt0078044,95752
tt0102319,232862
tt0094094,204113
tt0058787,94664
tt3129564,253239
tt0445570,31329
tt2175565,125395
tt0188766,53168
tt2008693,168767
tt2059171,155084
tt1980246,97733
tt1043726,188207
tt2281587,145220
tt1091744,36861
tt2356999,111250
tt0463352,14408
tt0792975,42802
tt0267440,117905
tt1236242,40172
tt2402105,192134
tt2852470,186997
tt0322422,218931
tt2139843,89237
tt1801061,119360
tt2942522,215743
tt0064725,391069
tt0227066,64527
tt1747958,190955
tt2524674,208277
tt3203290,256561
tt0377309,9753
tt1998367,229613
tt1568335,51486
tt0045541,199463
tt2535664,213386
tt0058981,38655
tt0353252,34079
tt2836252,252607
tt1815852,110112
tt2390962,209799
tt1885300,138222
tt0028646,60438
tt0039210,224040
tt2069955,146955
tt2317225,174675
tt0013741,94344
tt0389817,65170
tt0072136,29854
tt0383551,246007
tt2101570,256474
tt1079360,80973
tt2106550,170689
tt0073697,34459
tt1492842,183433
tt2536306,180960
tt0076890,56533
tt1219817,38626
tt2081260,96769
tt2023714,95177
tt2235779,193612
tt2223990,200505
tt0469146,52762
tt1753693,178603
tt2036376,94887
tt2364975,191294
tt0315312,69492
tt1833879,131916
tt2378587,211078
tt0044418,40715
tt0132893,70417
tt0028413,264482
tt2265171,180299
tt1845838,158091
tt2234429,171776
tt0103116,40740
tt0079980,64349
tt0009893,48591
tt0072229,46667
tt0072006,90590
tt1596565,77528
tt1436336,44369
tt0060186,39214
tt0055809,35057
tt0099172,67633
tt0106475,25706
tt0477449,148778
tt1759682,104250
tt1827372,88237
tt1872181,102382
tt0057960,42733
tt2131523,127495
tt0070788,26831
tt0075014,197611
tt0070704,42711
tt3139072,251519
tt0060580,74241
tt0105632,47628
tt2234419,130745
tt1697996,185602
tt2234003,157832
tt1753846,127540
tt2388715,157547
tt0044981,24006
tt0043286,45588
tt0167431,94248
tt0051020,71990
tt2528814,249660
tt1545986,35074
tt0021223,156320
tt1179031,244509
tt0044013,62661
tt0071610,98136
tt0027272,268875
tt0109098,50767
tt0022639,161297
tt0055781,211603
tt1410295,30844
tt2316801,197796
tt0431077,61492
tt1848824,73215
tt2404738,179538
tt0071780,172340
tt0076175,25388
tt0078007,47956
tt0906777,127702
tt2357291,172385
tt2246565,262481
tt1327702,202183
tt2425852,196027
tt2101569,226448
tt2458776,214314
tt0965375,32005
tt0042282,60908
tt0054701,119926
tt2258345,214030
tt2209764,157353
tt0064881,153641
tt0065974,77333
tt1870419,167575
tt1296899,59726
tt1929263,236751
tt0061988,42697
tt0020713,166621
tt0067377,84465
tt3203890,219553
tt0163563,25951
tt2203939,193610
tt2828996,184345
tt0266041,242203
tt0279967,12242
tt0048239,113743
tt0195290,258369
tt2637720,29721
tt1121958,93122
tt2392326,209350
tt1194661,19063
tt0048124,139799
tt3142224,215656
tt1686821,203739
tt0235333,127016
tt1686042,199341
tt0066564,123961
tt0065979,95556
tt3188560,221737
tt1430612,254473
tt0804463,152792
tt0026139,112083
tt0045578,89547
tt0028665,43857
tt0036673,80918
tt0031121,130398
tt0087263,54752
tt0113939,85564
tt0073357,95555
tt1783232,89584
tt2178256,168742
tt2113681,145247
tt2692904,210479
tt0224098,159403
tt0254703,46943
tt2281365,252143
tt1907614,126442
tt2401807,242310
tt0024625,38585
tt0024831,43901
tt0023790,180624
tt0036636,44323
tt2637994,211059
tt1701186,300940
tt3105418,293444
tt1921064,76649
tt1587877,44269
tt2319018,225564
tt1743922,137217
tt2991516,226269
tt2518926,192813
tt0419142,69054
tt0230832,22701
tt0083506,141643
tt1942787,137475
tt0054873,119593
tt1489248,51848
tt2315500,236417
tt1813609,197919
tt0021472,120837
tt2665626,245909
tt0065989,44721
tt0076715,61642
tt0070363,42472
tt0101542,71721
tt2004420,195589
tt1342378,33091
tt0067388,46845
tt1617207,49588
tt0064371,54919
tt0062285,195841
tt0078106,53223
tt1817276,177552
tt3111728,227425
tt3600760,258096
tt2497808,216541
tt1582198,112287
tt2800964,201360
tt2525342,258476
tt1298564,272525
tt0076809,49158
tt1935156,191720
tt1979385,110958
tt2516610,259879
tt1817081,174316
tt0201116,52531
tt2404181,205601
tt1951181,152599
tt1289451,39785
tt1280558,19703
tt0066844,30648
tt1361318,262338
tt0038593,53144
tt0088402,38980
tt1890373,82529
tt1672845,94478
tt0038429,26166
tt1929308,139519
tt2852376,186935
tt1152828,56967
tt0080868,48949
tt0865907,16931
tt0992993,36465
tt0057860,38281
tt1691832,44263
tt3014666,252680
tt1694118,105945
tt2379418,128237
tt0097409,197562
tt0065808,10244
tt0015768,55589
tt0028165,195522
tt0164983,54281
tt0075235,199715
tt2872732,240832
tt1877832,127585
tt0831387,124905
tt0021228,179818
tt0069452,90617
tt1707392,74505
tt2463288,187596
tt2396421,222724
tt3056202,223971
tt2359024,188166
tt2479800,192132
tt0780548,212231
tt0087328,42092
tt0101279,41781
tt0406280,215407
tt0084843,4269
tt0063835,54280
tt0202153,54284
tt3481550,263111
tt0884726,59981
tt2924484,249724
tt2883512,212778
tt0069986,94752
tt1328865,37848
tt2709784,209091
tt1382470,256922
tt0376215,41847
tt0039217,1840
tt0066839,49634
tt3087752,267795
tt0058954,69780
tt0046443,91456
tt1630061,89670
tt2294473,120852
tt0201922,54306
tt0064606,40721
tt0055074,96912
tt2082156,205225
tt0072439,54307
tt3114132,253251
tt0041550,179085
tt1684226,113833
tt0074849,91471
tt0048957,113154
tt3335378,238006
tt0278622,391166
tt1791680,182848
tt2309961,210947
tt2352488,158936
tt2402539,138544
tt2254364,158864
tt2241471,214990
tt0071959,174162
tt0068504,95551
tt0075993,121890
tt0447638,55335
tt2904608,260202
tt2904626,260339
tt2507128,171795
tt0251094,49514
tt3727486,272543
tt1966396,213270
tt0400297,173151
tt1086772,232672
tt1980929,198277
tt3082826,253270
tt3219678,276122
tt1680138,56171
tt1830713,166822
tt0035978,75950
tt0251072,462788
tt1009012,17156
tt2515242,204784
tt2466830,169864
tt2420006,169853
tt0027959,147726
tt0079631,65603
tt0070633,33543
tt0078034,47901
tt1587310,102651
tt1976000,192149
tt2784512,254474
tt0049870,148021
tt0084028,5421
tt2676350,268823
tt1483324,194722
tt1172997,58832
tt2489308,183336
tt0066017,92269
tt0064598,77925
tt0078846,5157
tt0049264,118283
tt0050963,176670
tt0051519,46615
tt2343549,190950
tt0042219,32929
tt0058785,133827
tt2337576,258893
tt2301592,137698
tt2234261,209249
tt0184799,99312
tt2557490,188161
tt0055819,109133
tt0075848,42200
tt1362045,31185
tt2233406,252147
tt0390109,51069
tt1631867,137113
tt3253650,228339
tt2800240,262391
tt0069086,185949
tt2555202,173192
tt0048789,60643
tt2167266,203819
tt2381249,177677
tt1720619,106938
tt1079372,20880
tt0076119,64923
